NAME,ID,Total_Amount
Celene,5.95061E+16,3055
Dyann,6.01696E+16,2322
Fredericka,6.4704E+16,5673
Jemie,4.25844E+16,3329
Suzette,4.89322E+16,4118
Alisha,5.56808E+16,8747
Belinda,5.81528E+16,7032
Amalie,6.37049E+16,9459
Jinny,6.83416E+16,5219
Celene,4.33348E+16,9357
Alia,4.99931E+16,2258
Jennica,4.50405E+16,4668
Ulrike,6.2089E+16,9732
Evaleen,4.18214E+16,4269
Bertine,5.45278E+16,1531
Desirae,4.65937E+16,7676
Paule,6.61546E+16,9201
Johna,4.18048E+16,7534
Ginnie,4.99585E+16,4051
Kenna,4.02889E+16,7750
Claudina,5.01135E+16,4536
Jenda,5.04217E+16,9893
Viviene,5.6007E+16,9527
Kate,5.56591E+16,5707
Elie,4.02942E+16,8409
Raina,5.9561E+16,2440
Inga,4.27598E+16,3113
Georgetta,5.22981E+16,9204
Oona,6.05406E+16,4105
Codie,5.95245E+16,3268
Sheree,6.34573E+16,8634
Margalo,6.25367E+16,3763
Frieda,5.90442E+16,3291
Eugine,5.86591E+16,9397
Rhoda,5.30828E+16,9320
Trudie,4.36019E+16,2364
Phylis,6.81755E+16,4272
Atlanta,5.98948E+16,2169
Pollyanna,4.19792E+16,1667
Libbie,5.94724E+16,9353
Elie,5.45773E+16,4686
Allyce,5.92561E+16,1088
Bertine,5.44156E+16,8518
Elsie,5.91503E+16,1204
Heddie,6.7045E+16,6155
Frances,6.85465E+16,3446
Aeriela,6.20833E+16,9464
Gloria,6.93378E+16,4254
Althea,5.10359E+16,7359
Roberta,5.58497E+16,9287
Henriette,5.88019E+16,1131
Kimmy,4.7945E+16,7666
Lesly,5.95679E+16,3686
Katharina,5.37266E+16,3148
Nicoli,6.09259E+16,8240
Chandra,6.84682E+16,1604
Winifred,6.93281E+16,9680
Karlee,4.66694E+16,4094
Desirae,4.84671E+16,1947
Elsie,6.55791E+16,4207
Hollie,4.69105E+16,8728
Maisey,6.13591E+16,8214
Jsandye,6.99097E+16,9070
Annice,5.44065E+16,4580
Celisse,4.36012E+16,4964
Sindee,6.70924E+16,4601
Cecile,5.76243E+16,9353
Alameda,6.46476E+16,8858
Charmaine,6.90205E+16,6974
Consuela,5.40313E+16,4373
Anestassia,6.48608E+16,3052
Allyce,4.09937E+16,8992
Sam,5.10963E+16,1881
Yvonne,4.16288E+16,1153
Alisha,5.6695E+16,2827
Elise,6.72959E+16,5640
Teddie,5.71426E+16,8233
Babita,5.33507E+16,2111
Sybille,6.63669E+16,3644
Misha,6.53494E+16,6108
Shirlee,6.99384E+16,9065
Brena,6.47923E+16,1392
Meghann,6.4006E+16,2062
Sybille,4.47411E+16,6464
Bettine,6.91959E+16,9453
Gisela,6.62114E+16,4117
Mignon,6.51164E+16,8922
Nikki,6.46691E+16,8797
Dede,4.06528E+16,2056
Patricia,4.3428E+16,4983
Evaleen,6.27439E+16,5978
Lucy,6.74332E+16,9097
Gilda,6.83295E+16,4276
Luci,6.25201E+16,3296
Magdalena,4.50171E+16,6156
Emmey,4.35027E+16,5511
Suzette,5.66587E+16,2238
Addia,5.42885E+16,6762
Libbie,4.23428E+16,4571
Lenna,4.7641E+16,5889
Zondra,6.94008E+16,7853
Dulce,4.72517E+16,8680
Vere,6.74604E+16,2433
Netty,5.14492E+16,3137
Charmaine,6.72261E+16,8775
Chloris,6.93274E+16,6046
Adele,6.43571E+16,2172
Ginnie,5.29104E+16,4737
Joelly,4.7225E+16,6120
Christian,6.05014E+16,8485
Aigneis,6.727E+16,1740
Hallie,6.61529E+16,6251
Nariko,5.45982E+16,8801
Calla,4.88941E+16,9601
Chloris,6.8606E+16,5059
Fredericka,6.92072E+16,1403
Carmela,4.59791E+16,5438
Marita,5.29141E+16,6411
Jere,5.22271E+16,3122
Carol-Jean,4.36833E+16,5918
Clarice,5.78546E+16,1391
Consuela,6.79953E+16,7105
Moyna,4.6076E+16,9419
Addia,4.12265E+16,4924
Myriam,6.58398E+16,3107
Margarette,4.37775E+16,3428
Atlanta,4.42162E+16,2687
Ardeen,4.24939E+16,8835
Lesly,5.58831E+16,1982
Louella,4.82099E+16,4646
Valli,6.6261E+16,2232
Tobe,4.74352E+16,4733
Nessie,4.15753E+16,3250
Tierney,6.76703E+16,7706
Iseabal,4.35347E+16,6229
Babita,6.87422E+16,2253
Dawn,4.50035E+16,4368
Courtnay,5.50328E+16,7186
Kimmy,6.24238E+16,3929
Tamqrah,6.82424E+16,7533
Elsie,4.38458E+16,1985
Annabela,6.83171E+16,5002
Lynea,6.22355E+16,1079
Aimil,6.02135E+16,5082
Jaclyn,5.67094E+16,9881
Sidoney,5.3355E+16,4400
Paule,4.16092E+16,4062
Jillayne,6.54811E+16,7046
Modestia,5.0572E+16,4430
Lolita,6.02573E+16,5309
Gilda,5.52506E+16,5235
Siana,4.65504E+16,7225
Joelly,5.38157E+16,8979
Aubrie,6.1399E+16,3356
Bernardine,5.41021E+16,1026
Wileen,6.67927E+16,5990
Lila,4.53004E+16,8599
Kore,5.62018E+16,6510
Rosabelle,6.29593E+16,9520
Millie,6.2003E+16,2924
Meg,4.20875E+16,3458
Yvonne,4.60525E+16,1937
Roz,5.31814E+16,1727
Lusa,4.35534E+16,7716
Catrina,5.72738E+16,6414
Nollie,4.24651E+16,1467
Bobinette,6.76342E+16,5954
Ira,4.1763E+16,8814
Amii,6.32594E+16,5217
Nicoli,6.88527E+16,5709
Moyna,5.5065E+16,8081
Bill,4.73902E+16,2619
Magdalena,6.58786E+16,1708
Gisela,4.77465E+16,8880
Lisette,6.12358E+16,1532
Anica,6.48455E+16,2373
Barbi,6.41186E+16,6208
Ira,4.14632E+16,1900
Bettine,6.27464E+16,5443
Jolyn,5.96222E+16,3514
Nannie,4.28882E+16,1368
Reeba,5.71908E+16,6376
Fanchon,4.90245E+16,5800
Dorothy,4.2196E+16,7751
Adele,6.2432E+16,5497
Lucy,4.90028E+16,8916
Asia,4.69725E+16,4474
Kore,6.49879E+16,9320
Janey,6.44771E+16,2850
Stevana,4.11866E+16,9087
Delilah,4.52705E+16,3354
Sherrie,4.42342E+16,4965
Corina,5.6589E+16,1807
Doro,6.23545E+16,8303
Violet,6.80452E+16,5429
Elsie,4.66642E+16,8206
Dale,5.08097E+16,2693
Jacquetta,4.74372E+16,3495
Dacia,4.81876E+16,3089
Carol-Jean,4.84711E+16,9339
Halette,6.53425E+16,1825
Daune,4.01196E+16,3407
Leanna,5.31129E+16,8197
Selma,6.74405E+16,9730
Elfreda,4.57703E+16,7007
Brynna,6.15037E+16,1442
Kayla,6.81758E+16,7578
Maye,6.21407E+16,1875
Daryl,5.68957E+16,9833
Pearline,4.41953E+16,7321
Mureil,5.16017E+16,2965
Rebeca,5.90758E+16,7968
Sibella,6.85337E+16,5896
Frieda,5.8032E+16,2338
Allis,6.02957E+16,7485
Raf,6.91993E+16,5161
Vinita,5.3715E+16,9372
Kalina,6.12552E+16,1677
Marline,4.41432E+16,6712
Selma,5.59439E+16,7212
Annaliese,5.94176E+16,4725
Blake,6.68681E+16,3271
Valera,6.25494E+16,8761
Tera,6.94822E+16,2040
Mariele,5.56807E+16,5821
Gratia,4.48285E+16,1502
Mignon,6.71835E+16,4248
Catrina,5.06523E+16,2293
Vevay,6.22659E+16,4803
Ezmeralda,4.12134E+16,8518
Sibella,5.90333E+16,9861
Roslyn,4.18919E+16,8606
Misha,5.14081E+16,3850
Neila,4.85083E+16,4341
Caritta,4.81719E+16,5551
Morganica,4.98012E+16,5461
Caryl,6.86752E+16,6440
Viki,5.41363E+16,3594
Sara-Ann,4.1202E+16,6630
Fidelia,6.67992E+16,8484
Tybie,6.23621E+16,4557
Kore,5.3038E+16,5969
Verla,6.69138E+16,1972
Gerianna,5.44799E+16,8121
Aurore,6.30376E+16,5094
Elka,4.092E+16,2319
Aurelie,5.22237E+16,3354
Hayley,5.63236E+16,1184
Maurene,5.38291E+16,9527
Codie,4.4547E+16,1576
Leia,4.14092E+16,9761
Althea,4.07138E+16,5473
Lindie,4.50614E+16,9182
Ermengarde,5.73944E+16,2794
Coral,6.97205E+16,8338
Carmela,4.54778E+16,3331
Maridel,5.00821E+16,4512
Silvana,5.33454E+16,9736
Jerry,5.35755E+16,7467
Nariko,6.51188E+16,2162
Devina,6.56374E+16,7322
Jere,5.54734E+16,4548
Alameda,5.74753E+16,3823
Correy,5.23988E+16,3029
Ernesta,6.59584E+16,6799
Myrtice,4.31844E+16,5301
Jobi,4.20804E+16,2684
Tobe,4.11605E+16,6839
Berta,6.19091E+16,3857
Sheree,6.72934E+16,2690
Jorry,4.73895E+16,3416
Tori,5.21079E+16,8014
Natka,4.48064E+16,6363
Jacquetta,4.97492E+16,2860
Karolina,6.27297E+16,2631
Letizia,6.49712E+16,2841
Elsie,4.2443E+16,5327
Joceline,6.15406E+16,4197
Shirlee,5.73384E+16,7284
Jobi,6.27068E+16,2838
Florencia,6.83601E+16,3392
Kamilah,6.25826E+16,8886
Nerta,6.71931E+16,6472
Tabbatha,6.86331E+16,2074
Emylee,4.60976E+16,2794
Frank,5.38985E+16,8401
Charissa,4.82762E+16,7634
Anestassia,4.70677E+16,6250
Dominga,6.42669E+16,5509
Laure,4.25309E+16,5446
Orelia,4.69695E+16,7711
Vivia,4.49824E+16,8514
Dede,5.86079E+16,8322
Eadie,6.13836E+16,7206
Maye,4.2476E+16,4927
Evaleen,4.08508E+16,4992
Mary,6.36082E+16,3491
Cherilyn,5.51849E+16,4693
Silvana,5.95221E+16,9070
Paule,6.49197E+16,4652
Winny,5.67398E+16,3770
Roslyn,4.67279E+16,6781
Lyssa,4.42488E+16,8173
Michaelina,6.71011E+16,4222
Roberta,5.47794E+16,3207
Regina,6.86119E+16,7034
Violet,4.77711E+16,8346
June,4.11854E+16,1958
Arlena,6.4415E+16,7610
Odessa,4.40176E+16,3059
Lolita,6.32939E+16,1296
Di,6.44827E+16,8997
Barbara,5.85435E+16,9989
Kittie,4.96006E+16,1450
Tracey,5.15908E+16,5693
Mariele,5.17467E+16,9608
Briney,4.42802E+16,6573
Philis,5.6752E+16,8592
Magdalena,6.53582E+16,7736
Bobinette,6.27162E+16,5276
Krystle,6.99096E+16,3758
Roslyn,6.73043E+16,1781
Thalia,6.27159E+16,8624
Romona,6.44682E+16,8480
Sashenka,6.40106E+16,5004
Sheree,4.66837E+16,3030
Karlee,5.79488E+16,1554
Donetta,6.44646E+16,9434
Molli,6.00892E+16,2640
Nannie,5.03858E+16,8197
Gabriellia,5.31548E+16,3447
Mildrid,5.95529E+16,8691
Britni,5.85506E+16,4200
Elsie,6.97536E+16,7549
Tilly,5.74016E+16,2832
Norine,6.3966E+16,1689
Ivett,4.82737E+16,6217
Neila,6.2205E+16,7892
Helena,5.99997E+16,9365
Mildrid,6.81173E+16,7171
Dulcinea,6.85867E+16,3244
Nananne,5.55194E+16,9537
Loree,6.98695E+16,1707
Claudina,5.37893E+16,3420
Ekaterina,5.85937E+16,4128
Adelle,4.31846E+16,3427
Theodora,6.38408E+16,2914
Janey,6.03483E+16,7954
Sherrie,4.8566E+16,5844
Jessy,5.03564E+16,3483
Fredericka,6.64318E+16,3783
Carolina,5.58503E+16,1426
Joeann,4.76334E+16,3668
Stephanie,6.63004E+16,5389
Tierney,6.69713E+16,9694
Viviene,4.8305E+16,2703
Leeanne,6.26535E+16,2497
Janenna,6.95296E+16,3315
Chere,5.43629E+16,1919
Dominga,4.35587E+16,3286
Mara,6.06731E+16,7442
Nickie,4.20368E+16,3025
Lynde,6.88456E+16,4785
Concettina,6.54468E+16,1833
Kamilah,6.23038E+16,4532
Lolita,5.06557E+16,5965
Alie,5.36678E+16,4856
Danika,6.8489E+16,4749
Noelle,5.61501E+16,3785
Mahalia,6.5267E+16,5616
Marcelline,4.01978E+16,2422
Lenna,4.94786E+16,3039
Teriann,4.91432E+16,6953
Barbara,5.889E+16,3227
Meghann,6.39039E+16,8038
Roxane,6.2324E+16,5460
Steffane,4.28415E+16,9293
Britte,5.75225E+16,6784
Jany,5.36566E+16,3672
Pearline,5.13966E+16,7950
Claresta,5.29897E+16,7108
Cristine,5.52941E+16,9929
Eugine,4.23954E+16,8354
Marcy,6.48848E+16,8165
Pierette,5.97092E+16,6366
Hyacinthe,4.01735E+16,6528
Talya,6.71007E+16,8679
Ida,6.55286E+16,7537
Madalyn,4.44083E+16,2833
Mary,4.50162E+16,4099
Kellen,6.96794E+16,6587
Lesly,4.68674E+16,7384
Hope,6.10948E+16,5886
Myriam,6.17233E+16,2145
Rosene,4.31082E+16,6311
Beatriz,6.71645E+16,3721
Madeleine,5.87371E+16,9193
Carmela,4.2262E+16,8351
Shaine,6.63458E+16,8949
Nicoli,5.9308E+16,9526
Merrie,5.99218E+16,6648
Allyce,5.12033E+16,3944
Ginnie,6.57084E+16,5922
Corene,4.75058E+16,9374
Lacie,6.22731E+16,4046
Brena,6.59172E+16,9779
Stacey,6.39608E+16,7250
Luci,6.8092E+16,1913
Carmencita,4.69387E+16,8462
Ardys,4.7908E+16,1814
Rhea,6.41634E+16,8743
Carmela,4.89238E+16,2506
Regina,5.52005E+16,3938
Marnia,5.18639E+16,1202
Ethel,6.6603E+16,7517
Nita,6.34527E+16,1594
Alexine,4.86896E+16,7026
Jaime,5.93677E+16,2087
Starla,4.08334E+16,3361
Donnie,4.33538E+16,5758
Coral,5.97111E+16,9571
Oralee,5.07648E+16,2557
Elena,6.04052E+16,5911
Ketti,4.14602E+16,3295
Verla,4.121E+16,3796
Doro,4.50657E+16,9876
Konstance,5.47768E+16,2976
Daune,6.86259E+16,9741
Gratia,5.16031E+16,5650
Ernesta,4.76708E+16,6215
Ivett,4.17924E+16,9284
Ronna,6.28167E+16,4554
Edee,4.47231E+16,9336
Selia,5.26178E+16,3065
Nickie,6.68447E+16,9145
Brandise,5.39055E+16,7957
Zia,4.672E+16,1966
Perry,6.56635E+16,4401
Goldie,5.88818E+16,7262
Pearline,5.07176E+16,2288
Lizzie,6.98174E+16,4968
Vita,6.83249E+16,3758
Linzy,4.60203E+16,8567
Melanie,4.96903E+16,2280
Viviene,5.77013E+16,3354
Zondra,4.61699E+16,6675
Elyssa,5.95471E+16,2415
Sherrie,6.0233E+16,1172
Silvana,4.49297E+16,8993
Tina,6.34512E+16,4319
Marline,4.43725E+16,9893
Oralee,6.19773E+16,1076
Gusella,6.72315E+16,1658
Ardeen,6.61915E+16,6200
Wilma,5.66238E+16,4662
Jessy,4.46405E+16,8037
Wendi,6.4494E+16,2637
Rani,6.34665E+16,9400
Mallory,6.54953E+16,7195
Kial,6.95973E+16,9668
Belva,6.86361E+16,3826
Willetta,5.68786E+16,9774
Candy,4.1095E+16,7113
Jennica,5.47931E+16,6190
Theodora,4.37807E+16,6495
Roz,4.55256E+16,7314
Brianna,4.91143E+16,2159
Jessamyn,5.37198E+16,1470
Gaylene,4.39962E+16,2861
Eugine,5.10418E+16,9064
Beatriz,6.14567E+16,8868
Suzette,6.20615E+16,9703
Anthia,4.65801E+16,9561
Jackie,4.40918E+16,5626
Nariko,5.16924E+16,5830
Georgetta,5.9421E+16,9398
Coral,4.23627E+16,1281
Caressa,4.47379E+16,7475
Doralynne,6.0581E+16,6411
Magdalena,4.7781E+16,8891
Rhoda,5.09487E+16,7313
Yvonne,6.91569E+16,4933
Georgetta,6.83538E+16,1956
Helsa,6.44763E+16,2158
Winny,6.00107E+16,6023
Moyna,5.99414E+16,8173
Courtnay,6.24944E+16,4576
Blondelle,4.73879E+16,5310
Tera,5.69072E+16,1603
Evaleen,6.73804E+16,6260
Claudina,6.58427E+16,1819
Lonnie,6.78517E+16,9407
Bobbi,5.13295E+16,7693
Georgetta,4.53568E+16,6419
Lynde,5.15093E+16,3832
Melanie,6.12799E+16,5001
Heddie,6.79704E+16,9692
Ofilia,4.82565E+16,8550
Gertrud,5.22169E+16,4172
Selma,6.12341E+16,9241
Ulrike,6.22034E+16,5379
Carol-Jean,4.57372E+16,5239
Juliane,4.18596E+16,2650
Phedra,4.17163E+16,1487
Selia,6.84483E+16,3950
Jerry,6.64477E+16,5378
Sara-Ann,6.70352E+16,7928
Renie,6.68144E+16,7473
Jenda,5.23689E+16,4546
Yolane,4.67747E+16,2356
Chloris,6.76088E+16,4302
Rebeca,6.38417E+16,1057
Malina,6.15971E+16,6412
Stacey,5.80909E+16,4099
Allyce,4.27011E+16,2414
Taffy,6.04333E+16,7154
Oralee,5.46471E+16,2833
Mignon,5.85906E+16,7816
Alisha,6.79319E+16,1225
Rivalee,6.53492E+16,3643
Cherrita,4.76633E+16,4744
Betta,5.88543E+16,6554
Robbi,4.98343E+16,9333
Peri,5.53129E+16,7871
Layla,6.65612E+16,8899
Melina,5.65595E+16,3436
Mariele,5.30281E+16,5412
Dorthy,6.82259E+16,8213
Allis,4.5074E+16,2633
Gwenneth,5.01826E+16,8649
Maud,4.15594E+16,9588
Alie,4.12478E+16,3389
Ivett,4.66704E+16,2992
Bernardine,4.80039E+16,6983
Netty,6.37097E+16,7437
Winifred,5.75743E+16,4988
Lelah,6.43208E+16,6386
Edee,6.98677E+16,7416
Alexine,6.89352E+16,8589
Albertina,6.85477E+16,3199
Beth,6.64361E+16,9786
Basia,4.01685E+16,1114
Bobinette,6.10204E+16,8130
Lorne,6.32794E+16,8729
Penelopa,5.95319E+16,6212
Alex,5.58855E+16,7110
Giustina,5.70088E+16,1836
Shauna,5.42197E+16,3851
Vonny,6.16505E+16,1721
Raina,4.17204E+16,3089
Marinna,5.89014E+16,8279
Trixi,6.41157E+16,8350
Jessy,6.2256E+16,9686
Florencia,4.37967E+16,1102
Rochette,6.95229E+16,5997
Ernesta,5.74302E+16,3104
Lacie,5.54983E+16,4863
Joy,4.97666E+16,2405
Shell,4.69687E+16,4333
Delilah,5.93606E+16,1488
Pollyanna,6.98561E+16,8319
Danny,5.60859E+16,9638
Shaylyn,6.20112E+16,2746
Sherrie,4.84531E+16,1951
Kenna,4.3143E+16,7188
Ruthe,4.82697E+16,5026
Almeta,6.45812E+16,5940
Paola,6.30315E+16,6394
Cassandra,4.86606E+16,5159
Rani,4.55868E+16,1492
Katleen,5.12999E+16,9180
Jere,5.34715E+16,2979
Allyce,5.43025E+16,5707
Linet,4.76228E+16,2996
Melanie,6.72502E+16,2893
Evita,6.53992E+16,9012
Jennica,4.97205E+16,2105
Karly,6.91453E+16,9499
Averyl,5.85803E+16,7601
Jorry,5.47254E+16,1261
Edyth,4.9837E+16,5715
Eugine,4.97072E+16,9954
Steffane,5.93462E+16,9037
Madeleine,5.78512E+16,6527
Gisela,6.03949E+16,8303
Shannah,5.92654E+16,1107
Mallory,5.35782E+16,9035
Mildrid,5.61983E+16,5396
Betta,4.10681E+16,2454
Laurene,4.33727E+16,4073
Mignon,6.22501E+16,3929
Jany,6.76035E+16,1321
Shel,5.37585E+16,8940
Olivette,5.62014E+16,5761
Ronna,6.55688E+16,3590
Glenda,6.34482E+16,4255
Stevana,6.34682E+16,4110
Karolina,6.77232E+16,6522
Marjie,6.01063E+16,3966
Elie,4.81025E+16,2512
Gratia,6.47344E+16,9472
Vanessa,6.02412E+16,2272
Penelopa,6.94821E+16,3003
Agathe,5.69584E+16,2017
Belinda,6.7392E+16,2669
Ulrike,6.16665E+16,9248
Millie,4.80991E+16,2991
Goldie,4.4388E+16,3321
Mellicent,4.52295E+16,4267
Edyth,5.65121E+16,7298
Elsie,4.31787E+16,9231
Albertina,4.1577E+16,4031
Rhea,4.23517E+16,4495
Albertina,6.87875E+16,2649
Merry,6.50241E+16,2991
Brooks,5.81935E+16,9192
Sibella,5.95013E+16,8615
Bibby,5.37928E+16,3475
Mariele,6.75812E+16,6367
Annabela,4.99488E+16,5017
Lulita,6.31388E+16,2065
Brana,5.97972E+16,2085
Mamie,5.75341E+16,3549
Gratia,4.93759E+16,5257
Hayley,6.97066E+16,5932
Damaris,4.83632E+16,2738
Jerry,4.21781E+16,9087
Justinn,6.71512E+16,2338
Ardeen,4.71412E+16,6228
Lanae,4.4443E+16,5048
Perry,4.79657E+16,8908
Lilith,4.16884E+16,3778
Sadie,5.60373E+16,5593
Grier,5.99809E+16,5997
Belva,6.41174E+16,5691
Gabi,5.14668E+16,3287
Margarette,4.86579E+16,2695
Minda,6.35729E+16,9120
Cyndie,6.39351E+16,5438
Sophia,6.36018E+16,8935
Kial,4.64443E+16,8561
Hermione,6.41499E+16,3381
Regina,6.19721E+16,7783
Sue,6.09718E+16,3668
Di,6.90508E+16,2512
Shannah,6.55548E+16,6402
Doro,6.34602E+16,1496
Jessy,4.22985E+16,1871
Sybille,6.20541E+16,4134
Donetta,5.85856E+16,6924
Brietta,5.62417E+16,9989
Carmela,6.80927E+16,5190
Debee,5.2545E+16,9088
Meriel,5.54178E+16,4783
Dode,4.24983E+16,6589
Dania,6.28983E+16,7916
Lelah,4.43006E+16,3855
Ardys,5.23718E+16,3280
Korrie,5.43681E+16,2874
Alyssa,6.78003E+16,2146
Mallory,4.50917E+16,6200
Maud,5.03706E+16,8751
Lesly,4.31954E+16,7925
Hope,5.52192E+16,8327
Dianemarie,4.39803E+16,6483
Lusa,6.14754E+16,8221
Jean,4.36312E+16,8015
Patricia,5.0253E+16,8680
Alexine,4.06642E+16,1331
Jordan,4.18069E+16,1402
Bernardine,4.82234E+16,6136
Ninnetta,4.50622E+16,9555
Aubrie,6.01118E+16,8995
Florie,6.38345E+16,7446
Tierney,6.97612E+16,4631
Olivette,4.3089E+16,9848
Nadine,6.05747E+16,4690
Sue,4.55689E+16,3758
Giustina,4.50313E+16,8878
Jaclyn,5.86136E+16,4139
Raina,4.03445E+16,9380
Valera,4.50531E+16,7101
Libbie,4.27802E+16,8590
Joane,6.69843E+16,1322
Sean,5.97381E+16,9985
Angela,6.45423E+16,7890
Gerianna,6.54034E+16,7083
Zia,6.17116E+16,3892
Tina,6.38994E+16,7941
Rayna,6.97981E+16,4813
Barbara,6.17181E+16,7324
Cindelyn,6.55234E+16,9401
Jolyn,6.87653E+16,7440
Lorne,5.80354E+16,1579
Dyann,6.85471E+16,1032
Lanae,6.84102E+16,4913
Celene,4.02234E+16,2772
Elbertina,4.92354E+16,2361
Ebonee,6.4095E+16,9852
Babita,4.66446E+16,1356
Myriam,5.01265E+16,9762
Rosabelle,4.26969E+16,6895
Alia,6.68979E+16,5083
Dyann,5.3235E+16,9971
Gusella,6.57647E+16,6339
Doro,5.09863E+16,8505
Gerrie,5.8953E+16,9620
Mureil,4.62569E+16,6679
Oona,4.59536E+16,1094
Rayna,4.8812E+16,7472
Jany,5.77733E+16,2052
Monika,6.85133E+16,7931
Roxane,4.9771E+16,6633
Merry,5.26217E+16,9871
Brynna,4.92623E+16,3949
Shirlee,4.07224E+16,1769
Aigneis,6.03517E+16,5837
Miquela,6.92981E+16,3936
Ida,6.59102E+16,5840
Nannie,4.31055E+16,6211
Jorry,4.93031E+16,9339
Angelique,4.91468E+16,4863
Layla,4.27178E+16,8885
Carolina,5.03075E+16,1619
Corina,4.99023E+16,5083
Angela,5.668E+16,7595
Renae,5.02351E+16,1710
Genovera,5.09977E+16,7032
Gerrie,4.77733E+16,8125
Judy,6.95849E+16,4989
Merrie,5.74378E+16,8759
Dione,5.25331E+16,6877
Emmey,6.62893E+16,7490
Olwen,5.49179E+16,6455
Amii,6.5233E+16,6404
Dotty,6.76842E+16,6166
Sandie,6.68353E+16,6037
Charlena,5.11053E+16,2828
Annabela,5.64959E+16,3294
Goldie,5.78939E+16,1999
Mady,4.63489E+16,3516
Karena,5.77257E+16,2951
Kamilah,5.11638E+16,6567
Nadine,6.64263E+16,7792
Lila,6.5166E+16,1449
Delilah,4.53091E+16,2050
Lacie,4.02922E+16,3367
Sindee,5.88022E+16,4976
Helena,4.38588E+16,4118
Carol-Jean,4.73758E+16,4080
Margette,6.38298E+16,2316
Maye,6.95622E+16,7264
Mara,6.69536E+16,3237
Veda,4.8942E+16,2583
Albertina,4.92291E+16,5537
Alyssa,4.14612E+16,7434
Monika,5.60018E+16,3365
Keelia,6.70864E+16,6247
Corene,6.14012E+16,6839
Camile,6.80475E+16,1767
Gavrielle,4.28475E+16,1426
Lusa,5.42533E+16,6709
Giustina,5.11182E+16,2667
Petronia,6.73174E+16,2604
Aili,6.26778E+16,2750
Jacquetta,6.48534E+16,8728
Bobbi,4.65841E+16,4014
Zia,5.88444E+16,4652
Fawne,5.9389E+16,1765
Alyssa,4.21963E+16,1779
Mariele,5.69444E+16,5776
Vevay,5.33297E+16,9829
Sabina,6.77771E+16,6255
Louella,5.08385E+16,5444
Cherrita,5.74745E+16,8841
Gavrielle,6.83718E+16,7846
Arabel,6.51363E+16,9618
Konstance,6.35714E+16,5835
Carilyn,4.21977E+16,4264
Leona,4.53015E+16,1709
Codie,4.93863E+16,3762
Camile,4.43328E+16,8425
Vanessa,4.70194E+16,1384
Dode,5.84543E+16,6457
Gui,5.98567E+16,6288
Tomasina,4.35337E+16,6669
Katharina,4.29547E+16,9703
Shaine,4.29612E+16,2587
Rori,4.03134E+16,2546
Maisey,4.13477E+16,8914
Dolli,4.77446E+16,4454
Lonnie,4.11787E+16,7592
Jackie,6.89706E+16,6037
Suzette,6.77382E+16,4436
Maryellen,5.48195E+16,1347
Roslyn,5.02802E+16,2623
Myrtice,4.3917E+16,3010
Ileana,5.85827E+16,7369
Esmeralda,6.28853E+16,5415
Jillayne,4.34383E+16,4752
Konstance,5.3357E+16,4660
Gaylene,5.82387E+16,6636
Albertina,4.1144E+16,9458
Wileen,5.28838E+16,9790
Viki,6.19343E+16,1414
Dorthy,4.2524E+16,2844
Donnie,5.43369E+16,9736
Lenna,4.89763E+16,6587
Tobe,4.24611E+16,3047
Eugine,5.51018E+16,5732
Dotty,6.80337E+16,7844
Catharine,6.82334E+16,1199
Merci,5.22579E+16,4471
Nananne,6.79725E+16,6368
Loree,4.8965E+16,4899
Carmencita,4.48071E+16,8384
Shandie,5.75258E+16,7564
Kamilah,4.37631E+16,6919
Asia,5.42143E+16,1489
Goldie,5.48138E+16,6670
Nicoli,5.19019E+16,9661
Mahalia,5.6688E+16,2244
Jenda,5.5759E+16,7880
Belva,6.95285E+16,3501
Fred,5.92567E+16,3615
Cordi,5.52984E+16,5764
Justinn,6.83766E+16,6721
Basia,5.08475E+16,2400
Jessamyn,6.38285E+16,4109
Nita,5.21848E+16,5189
Clarice,4.50653E+16,9448
Jessy,5.35949E+16,6014
Teddie,5.57888E+16,5331
Jasmina,6.33967E+16,7230
Merle,6.69997E+16,7114
Carly,6.68104E+16,9031
Karolina,5.65581E+16,8004
Perry,4.24318E+16,6312
Jasmina,6.04287E+16,8317
Vita,4.76466E+16,1850
Codie,6.78403E+16,3661
Elvira,4.78803E+16,3464
Emmey,4.19676E+16,2169
Nelle,6.77179E+16,6400
Rosaline,6.29313E+16,7480
Debee,5.90272E+16,6704
Amii,4.52261E+16,4773
Catrina,4.98237E+16,6960
Norine,4.78204E+16,9939
Sallie,6.98208E+16,9137
Caressa,6.78091E+16,4345
Blake,4.62601E+16,7890
Bettine,4.18072E+16,9532
Teddie,6.1927E+16,4337
Valli,4.24936E+16,6882
Brynna,4.51877E+16,6227
Daryl,4.50684E+16,6840
Sibella,5.94959E+16,4385
Concettina,5.21959E+16,8402
Doralynne,5.42647E+16,4525
Aimil,5.33349E+16,8426
Marline,5.65109E+16,7880
Ginnie,5.9504E+16,6964
Selia,5.55823E+16,8899
Ana,6.26674E+16,2912
Julieta,4.01597E+16,5089
Emilia,4.23539E+16,2260
Kalina,6.80036E+16,6673
Silvana,6.02972E+16,4896
Shannah,5.94024E+16,6657
Albertina,5.72964E+16,9276
Karlee,4.05908E+16,7553
Ira,4.51592E+16,8410
Angela,6.2225E+16,4586
Rubie,4.66837E+16,9747
Ida,4.45758E+16,4698
