NAME,ID,Total_Amount
Tressa,5.70E+16,5662
Dolli,4.59E+16,2375
Rebeca,6.40E+16,5202
Damaris,4.51E+16,8098
Marline,4.98E+16,6122
Tera,6.29E+16,6400
Janey,5.03E+16,6913
Sarette,4.60E+16,1606
Dianemarie,6.98E+16,9521
Maridel,4.67E+16,9749
Malina,4.78E+16,5537
Amelia,6.39E+16,1427
Renie,5.13E+16,8595
Mariele,5.34E+16,2995
Hayley,4.50E+16,8632
June,5.26E+16,4153
Rhea,5.44E+16,7002
Jessamyn,4.80E+16,4430
Frieda,5.87E+16,7016
Lynde,5.70E+16,3969
Aeriela,6.89E+16,9227
Karena,4.30E+16,4853
Millie,6.31E+16,8674
Aigneis,5.85E+16,3470
Allyce,4.49E+16,3725
Jillayne,4.41E+16,8808
Anestassia,4.87E+16,8911
Silvana,6.08E+16,6207
Kate,5.50E+16,3611
Benita,6.29E+16,2216
Elise,6.74E+16,8272
Celene,4.17E+16,1729
Valeda,5.15E+16,3628
Robinia,5.03E+16,4282
Jeanna,6.66E+16,5456
Fernande,6.38E+16,4760
Flo,5.93E+16,6401
Charlena,6.63E+16,4641
Aeriela,4.08E+16,8864
Shirlee,4.28E+16,1920
Gloria,5.78E+16,4429
Willetta,6.84E+16,4809
Cherrita,5.02E+16,1714
Kathi,4.27E+16,2308
Michaelina,4.51E+16,2660
Di,5.06E+16,2952
Sallie,4.23E+16,9781
Rosanne,5.48E+16,7373
Cindelyn,4.09E+16,3195
Rozele,5.99E+16,2907
Annabela,5.63E+16,4244
Fredericka,5.03E+16,5169
Joane,5.27E+16,1060
Tersina,6.02E+16,1046
Gui,4.58E+16,3963
Kellen,5.01E+16,5728
Fidelia,4.68E+16,7117
Nataline,6.77E+16,9438
Sherrie,4.82E+16,3600
Dania,5.79E+16,8002
Atlanta,4.57E+16,9180
Nariko,4.56E+16,3459
Netty,4.63E+16,1907
Andeee,6.77E+16,3180
Elka,6.78E+16,6869
Kellen,4.14E+16,7341
Collen,5.64E+16,8810
Tomasina,4.94E+16,7881
Rivalee,4.92E+16,8882
Pierette,5.51E+16,6442
Lulita,4.15E+16,1365
Cordi,4.86E+16,8422
Viki,5.00E+16,7869
Magdalena,6.51E+16,9488
Arabel,6.98E+16,7083
Dode,4.42E+16,2477
Stevana,5.91E+16,3865
Concettina,5.84E+16,8744
Lacie,4.28E+16,1019
Corry,5.01E+16,6354
Elsie,5.80E+16,9767
Kaja,5.27E+16,1881
Isa,6.79E+16,9672
Margarette,5.47E+16,3827
Sybille,5.79E+16,2028
Neila,5.69E+16,6625
Shirlee,5.34E+16,7548
Ketti,5.80E+16,6179
Carilyn,6.49E+16,1828
Mary,4.02E+16,6980
Hildegaard,6.14E+16,5939
Madalyn,6.49E+16,8537
Jessamyn,6.86E+16,9825
Flory,4.11E+16,3423
Cordi,5.36E+16,3896
Carlie,6.87E+16,1373
Adelle,4.96E+16,3853
Nariko,6.70E+16,8862
Darci,5.41E+16,9244
Helsa,6.29E+16,5926
Cindelyn,6.36E+16,7023
Frieda,5.38E+16,5445
Clary,4.03E+16,3602
Kore,4.56E+16,4695
Ernesta,5.22E+16,4927
Eve,4.65E+16,9889
Bobbi,5.25E+16,9920
Misha,5.56E+16,6717
Marjie,4.96E+16,1510
Roxane,4.17E+16,7353
Lulita,5.44E+16,7451
Linzy,6.59E+16,2899
Yvonne,6.33E+16,6645
Ivett,6.47E+16,9886
Ardenia,6.15E+16,8305
Carlie,4.24E+16,5671
Lynde,5.82E+16,7961
Catharine,4.62E+16,7066
Ketti,4.41E+16,5676
Angelique,4.24E+16,8354
Margalo,5.32E+16,6062
Sashenka,7.00E+16,9439
Orelia,4.66E+16,3426
Kaja,4.77E+16,4891
Corene,4.97E+16,5026
Angelique,5.61E+16,7564
Orsola,5.03E+16,8193
Diena,4.52E+16,3792
Cam,6.71E+16,6997
Rubie,6.71E+16,9135
Kylynn,4.07E+16,2391
Helena,4.07E+16,9731
Emmey,4.40E+16,8465
Tracey,4.52E+16,3059
Benita,5.27E+16,1051
Gloria,5.76E+16,3997
Gertrud,5.97E+16,5543
Aimil,6.32E+16,4716
Wendi,5.70E+16,8458
Dania,4.77E+16,5934
Talya,5.90E+16,3851
Gilligan,6.43E+16,2149
Minda,5.14E+16,2852
Marnia,4.84E+16,1202
Molli,6.34E+16,6297
Maud,6.15E+16,8475
Sissy,5.31E+16,6042
Eve,5.37E+16,2155
Sheelagh,4.11E+16,7573
Gianina,4.87E+16,4064
Melanie,4.41E+16,2316
Lenna,4.03E+16,2458
Ivett,4.68E+16,9847
Karena,5.55E+16,2160
Iseabal,4.68E+16,6533
Josephine,4.89E+16,5289
Binny,5.53E+16,1799
Janis,5.99E+16,2093
Gilligan,4.66E+16,9356
Florencia,5.41E+16,9421
Karina,6.07E+16,7021
Alexine,4.86E+16,6487
Cassandra,4.04E+16,7717
Courtnay,6.86E+16,2895
Claudina,5.06E+16,8863
Ivett,4.39E+16,5053
Janis,6.64E+16,3051
Zsa Zsa,6.70E+16,1517
Malina,5.18E+16,6380
Gertrud,5.71E+16,9735
Kary,5.25E+16,1530
Mildrid,6.48E+16,5283
Constance,4.22E+16,3248
Andree,4.31E+16,7273
Corina,6.56E+16,5830
Evaleen,4.25E+16,3621
Mignon,4.50E+16,9523
Mignon,6.89E+16,6750
Justinn,4.90E+16,2950
Fernande,4.05E+16,3180
Hyacinthe,5.02E+16,4701
Ardys,5.64E+16,2329
Babita,5.31E+16,2220
Chrystel,4.31E+16,9496
Mara,6.36E+16,3923
Tina,4.90E+16,9350
Kassey,6.45E+16,8810
Sadie,4.47E+16,1794
Annice,5.34E+16,3814
Joeann,5.57E+16,3101
Ayn,5.70E+16,6384
Atlanta,4.25E+16,8816
Vivia,5.80E+16,8462
Florie,4.72E+16,2009
Dawn,5.85E+16,2655
Lanae,5.05E+16,1221
Babita,4.55E+16,7343
Dari,5.43E+16,3490
Calla,6.96E+16,2770
Lanna,4.75E+16,9588
Fina,4.10E+16,2524
Concettina,6.46E+16,4576
Shell,5.93E+16,5849
Sara-Ann,6.96E+16,7278
Jasmina,6.41E+16,5731
Elise,4.00E+16,4461
Celestyna,4.98E+16,7497
Kamilah,6.29E+16,1133
Liana,6.28E+16,1464
Valera,6.55E+16,9508
Sallie,4.46E+16,4683
Rosabelle,4.20E+16,6646
Claudina,6.59E+16,2170
Christy,6.09E+16,1268
Charmaine,6.25E+16,5369
Madelle,4.62E+16,1220
Rhea,4.58E+16,4638
Cherilyn,5.74E+16,5190
Marjie,6.69E+16,5837
Marline,4.01E+16,3615
Myrtice,5.19E+16,2063
Linzy,6.33E+16,6013
Karly,6.79E+16,8161
Jacquetta,6.21E+16,3289
Carmencita,4.63E+16,4884
Marita,5.17E+16,2116
Agnese,5.52E+16,1422
Bibby,4.19E+16,7645
Jenda,4.25E+16,9915
Maurene,4.09E+16,2489
Chickie,4.35E+16,6857
Elise,5.36E+16,2694
Neila,5.35E+16,6693
Anica,4.79E+16,5246
Nessie,6.93E+16,5791
Norine,6.00E+16,3347
Barbara,5.87E+16,9574
Gale,4.31E+16,2753
Alexine,5.92E+16,3945
Raf,5.95E+16,9542
Devina,4.79E+16,1644
Lexine,4.91E+16,7694
Jaclyn,6.86E+16,3736
Linet,5.25E+16,6560
Marnia,6.07E+16,3464
Jessy,5.40E+16,2920
Elyssa,4.42E+16,9355
Sam,4.44E+16,8571
Max,5.21E+16,2117
Lisette,4.68E+16,6784
Daryl,6.40E+16,9587
Marline,6.62E+16,3375
Sharlene,6.91E+16,8466
Celene,4.73E+16,4453
Roberta,4.82E+16,7832
Thalia,5.12E+16,6321
Johna,4.64E+16,6889
Brietta,5.76E+16,3145
Babita,6.69E+16,4952
Arlina,4.59E+16,4634
Wynne,5.09E+16,2853
Tani,5.70E+16,8838
Malina,4.01E+16,3357
Juliane,4.80E+16,7255
Mellicent,5.94E+16,1594
Sissy,5.12E+16,3118
Jessy,6.03E+16,5286
Bibby,6.58E+16,1426
Maud,6.86E+16,8458
Lily,6.92E+16,8852
Aryn,6.03E+16,2514
Charmaine,4.57E+16,6986
Flo,4.18E+16,6187
Emylee,6.92E+16,2097
Tina,5.47E+16,6513
Raquela,6.06E+16,2438
Corina,4.21E+16,9296
Gusty,5.75E+16,5265
Micheline,6.80E+16,7719
Edith,6.87E+16,7325
Sean,5.59E+16,4582
Minda,6.88E+16,2593
Kristina,5.48E+16,4765
Hope,4.89E+16,4032
Mahalia,4.87E+16,4256
Ira,6.45E+16,4315
Leanna,6.61E+16,2320
Genovera,6.73E+16,8977
Ellette,5.14E+16,7209
Tobe,4.30E+16,8291
Marleah,4.17E+16,2294
Aurore,5.30E+16,6541
Marinna,4.80E+16,3443
Fernande,4.87E+16,9527
Tilly,4.28E+16,5539
Annecorinne,5.85E+16,7525
Madalyn,4.58E+16,5278
Gui,4.29E+16,9863
Laurene,6.34E+16,4544
Jaclyn,4.89E+16,6499
Maridel,6.94E+16,1147
Karina,4.14E+16,1072
Miquela,4.23E+16,9814
Frank,5.70E+16,4906
Jaclyn,4.27E+16,7515
Cyb,5.28E+16,7851
Eve,5.97E+16,6222
Orelia,6.20E+16,2429
Wileen,4.52E+16,9108
Cathyleen,6.36E+16,1412
Leontine,5.16E+16,2664
Maridel,5.27E+16,6224
Merle,5.79E+16,4575
Janey,5.84E+16,1964
Josephine,4.17E+16,3485
Marinna,4.56E+16,3369
Letizia,4.27E+16,9426
Kerrin,5.80E+16,4924
Tarra,4.71E+16,5039
Felice,4.31E+16,9658
Annice,5.58E+16,3159
Layla,6.01E+16,3032
Katleen,4.04E+16,7877
Margalo,4.46E+16,6860
Bill,5.58E+16,7371
Kaia,6.84E+16,8617
Nannie,4.29E+16,1291
June,6.96E+16,5707
Tracey,5.06E+16,7110
Miquela,5.63E+16,4339
Ira,4.94E+16,1331
Andeee,5.54E+16,2714
Janenna,4.39E+16,4554
Johna,5.83E+16,2328
Stephanie,5.50E+16,8682
Giustina,5.62E+16,1386
Fina,6.03E+16,1561
Katharina,4.67E+16,1605
Corina,5.31E+16,1155
Ardenia,4.07E+16,5721
Chrystel,4.82E+16,3638
Sara-Ann,5.00E+16,9930
Eve,4.06E+16,9872
Atlanta,5.67E+16,4193
Lexine,6.42E+16,5396
Cathie,4.18E+16,3256
Maye,4.51E+16,9695
Helsa,6.22E+16,3098
Ivett,5.01E+16,8983
Gwyneth,4.57E+16,6283
Britni,5.91E+16,6458
Fernande,6.69E+16,4547
Flo,4.21E+16,7768
Roslyn,4.30E+16,7279
Caressa,4.50E+16,9071
Shirlee,5.88E+16,7004
Letizia,6.94E+16,6479
Estell,6.52E+16,3400
Ayn,6.21E+16,5687
Tamqrah,5.08E+16,6577
Mamie,4.99E+16,3931
Moyna,4.83E+16,8510
Rhea,6.15E+16,5112
Cristine,6.42E+16,1250
Willetta,6.58E+16,2869
Thalia,4.46E+16,4016
Julieta,5.01E+16,6712
Sidoney,4.61E+16,1443
Vanessa,6.95E+16,4744
Leanna,4.83E+16,6833
Tilly,4.07E+16,4716
Agathe,5.11E+16,2653
Fernande,6.71E+16,8181
Inga,5.94E+16,1140
Elvira,6.81E+16,6055
Chere,6.68E+16,7135
Raina,4.85E+16,4751
Tami,4.44E+16,8219
Sadie,6.00E+16,9553
Etta,6.64E+16,4048
Mariann,5.11E+16,6640
Ernesta,6.29E+16,7027
Melisent,5.25E+16,6657
Oralee,4.50E+16,6476
Genovera,6.02E+16,5970
Lisette,6.19E+16,8772
Shandie,5.57E+16,5103
Ezmeralda,5.47E+16,7566
Orsola,5.99E+16,3352
Juliane,5.80E+16,1534
Doro,6.31E+16,6899
Nadine,5.47E+16,8585
Sheree,4.91E+16,3275
Abbie,6.83E+16,9980
Annecorinne,6.98E+16,9633
Sidoney,4.20E+16,8981
Bernardine,6.60E+16,2288
Addia,5.68E+16,1998
Joy,5.54E+16,2847
Leia,6.28E+16,4741
Albertina,6.64E+16,8213
Di,4.03E+16,7732
Gerianna,6.67E+16,1541
Jsandye,6.81E+16,2978
Nananne,5.35E+16,6142
Cathie,4.79E+16,1696
Britte,4.41E+16,2858
Marjie,4.36E+16,1546
Tamqrah,4.91E+16,3447
Carolina,6.06E+16,5867
Margarette,6.05E+16,9340
Roslyn,5.42E+16,3274
Lyssa,4.43E+16,4433
Gwenneth,6.49E+16,8150
Ariela,5.83E+16,7419
Sonni,4.45E+16,6758
Charmaine,5.49E+16,4699
Josephine,5.69E+16,1765
Lorne,4.56E+16,8251
Maridel,5.20E+16,8086
Marnia,4.43E+16,8331
Queenie,6.72E+16,7657
Sabina,5.69E+16,1540
Laurene,4.39E+16,3279
Yvonne,6.03E+16,8891
Viviene,6.51E+16,8502
Lily,5.09E+16,6312
Talya,4.14E+16,7883
Kathy,6.54E+16,2908
Bobinette,6.87E+16,3555
Joleen,5.30E+16,8822
Micheline,4.53E+16,9613
Yolane,6.94E+16,1464
Aubrie,6.32E+16,6511
Valli,6.45E+16,5782
Lyssa,6.49E+16,5151
Genovera,5.60E+16,5966
Louella,6.89E+16,5295
Nananne,6.47E+16,2936
Rori,5.85E+16,4727
Christal,6.43E+16,7687
Ada,4.13E+16,2609
Ruthe,6.70E+16,5088
Brynna,5.03E+16,6905
Charlena,5.57E+16,9585
Tamqrah,4.80E+16,5774
Jessy,6.84E+16,2931
Arabel,6.57E+16,9601
Georgina,5.34E+16,1715
Vivia,4.88E+16,2906
Tamqrah,5.76E+16,8713
Adriana,5.82E+16,7026
Modestia,4.74E+16,6301
Dania,4.42E+16,3445
Babita,4.31E+16,4003
Harmonia,5.37E+16,1932
Dyann,6.02E+16,8568
Ericka,5.21E+16,1980
Kassey,6.49E+16,4442
Marsiella,6.93E+16,5053
Arlena,6.22E+16,8024
Mallory,5.96E+16,3331
Peri,4.56E+16,1154
Alex,6.61E+16,2962
Danny,4.80E+16,8914
Elie,4.83E+16,9142
Brena,6.32E+16,8504
Krystle,5.03E+16,6504
Neila,4.86E+16,9750
Kristan,6.21E+16,2174
Joane,5.66E+16,5657
Dawn,6.09E+16,8319
Roz,4.76E+16,5531
Marnia,5.97E+16,1867
Verla,5.29E+16,3750
Libbie,5.54E+16,4693
Vonny,4.90E+16,7864
Aurore,4.31E+16,7122
Ayn,4.65E+16,3583
Sonni,4.36E+16,4150
Celestyna,6.39E+16,9603
Julieta,4.88E+16,1489
Meghann,5.80E+16,1504
Felice,6.65E+16,7510
Lucille,4.60E+16,5331
Amelia,5.80E+16,9435
Jasmina,4.28E+16,8953
Gerrie,4.02E+16,7000
Goldie,4.54E+16,2648
Brietta,5.09E+16,8518
Nickie,6.63E+16,8368
Viviene,5.04E+16,8519
Brena,6.59E+16,1175
Giustina,4.58E+16,8043
Lynnea,5.75E+16,5012
Mamie,5.25E+16,7109
Tamqrah,4.73E+16,1492
Valli,5.67E+16,5615
Celisse,6.30E+16,1933
Vanessa,4.23E+16,5257
Mallory,5.11E+16,3473
Helena,4.43E+16,4773
Emylee,5.21E+16,7908
Felice,6.87E+16,4300
Aimil,6.24E+16,9281
Tatiania,5.96E+16,5375
Aubrie,6.93E+16,7751
Damaris,4.28E+16,3824
Lorie,4.39E+16,2790
Cathyleen,5.47E+16,6903
Zia,6.90E+16,8626
Mellicent,5.95E+16,4595
Henriette,4.66E+16,2032
Hollie,5.79E+16,7863
Gloria,4.74E+16,1592
Ernesta,4.68E+16,4246
Robinia,6.08E+16,8421
Joane,6.78E+16,8329
Arabel,6.04E+16,6189
Amara,5.47E+16,1961
Joeann,5.42E+16,7926
Chere,4.62E+16,3039
Loree,6.75E+16,6091
Gianina,4.99E+16,9163
Olivette,4.75E+16,9185
Marylou,5.97E+16,3861
Fanchon,4.60E+16,6261
Brietta,5.82E+16,2384
Tonia,6.34E+16,9547
Dione,6.84E+16,1831
Jenilee,4.46E+16,9403
Nanete,5.85E+16,7142
Annaliese,5.79E+16,6360
Rosaline,4.87E+16,7669
Christian,6.15E+16,1378
Claresta,6.34E+16,2607
Hope,4.07E+16,4942
Magdalena,4.66E+16,5884
Randa,6.91E+16,3671
Averyl,5.56E+16,6642
Verla,4.15E+16,6755
Lila,6.45E+16,3946
Maridel,4.93E+16,4311
Augustine,6.11E+16,9048
Livvyy,4.13E+16,5991
Mara,6.06E+16,9272
Gerianna,6.71E+16,9976
Maridel,6.63E+16,9316
Brandise,4.19E+16,6926
Averyl,4.91E+16,2974
Maisey,5.66E+16,5588
Jerry,6.96E+16,2423
Tobe,4.67E+16,1041
Emylee,4.67E+16,5486
Sherrie,4.16E+16,8024
Jsandye,6.36E+16,3656
Ilse,6.81E+16,6699
Sadie,5.26E+16,7598
Jennica,6.10E+16,1857
Sherrie,4.73E+16,7440
Susan,4.41E+16,8066
Corene,5.96E+16,1557
Carilyn,6.40E+16,5402
Elena,4.70E+16,6263
Kimmy,6.58E+16,8483
Adore,4.26E+16,8688
Judy,4.84E+16,9317
Dacia,4.66E+16,8720
Kary,5.98E+16,8062
Natka,5.54E+16,2450
Florencia,4.01E+16,9495
Janis,6.26E+16,4009
Shandie,5.30E+16,9846
Pearline,6.48E+16,4485
Atlanta,5.75E+16,8940
Nicoli,6.79E+16,9843
Evaleen,5.95E+16,2369
Pollyanna,4.29E+16,5853
Celisse,4.88E+16,3671
Brynna,4.87E+16,5072
Christian,6.46E+16,2198
June,4.73E+16,1907
Krystle,5.69E+16,2174
Wanda,4.48E+16,1618
Glynnis,6.75E+16,3066
Cherrita,6.09E+16,5679
Meriel,5.62E+16,9867
Dacia,4.15E+16,2567
Celene,6.18E+16,7070
Ashlee,6.54E+16,1445
Dale,5.84E+16,9332
Drucie,6.60E+16,5097
Ermengarde,5.11E+16,3455
Lucy,6.82E+16,7764
Adriana,6.77E+16,3593
Elvira,5.88E+16,1869
Codie,4.96E+16,4590
Vita,4.81E+16,5247
Lorne,6.51E+16,3363
Andeee,5.80E+16,6609
Fred,4.47E+16,3500
Helena,4.35E+16,1850
Talya,4.80E+16,2052
Tierney,6.35E+16,4421
Dale,5.17E+16,8790
Priscilla,4.34E+16,5857
Gisela,6.23E+16,6763
Cacilie,6.96E+16,3931
Andeee,5.11E+16,8765
Rosanne,5.08E+16,6847
Gwenneth,5.98E+16,2237
Babita,4.96E+16,3954
Dania,5.07E+16,3287
Bobbi,4.04E+16,4538
Philis,5.04E+16,3331
Cathyleen,4.56E+16,8523
Clarice,6.28E+16,9512
Marnia,5.95E+16,8472
Lyssa,5.22E+16,2480
Celestyna,5.94E+16,7137
Etta,5.47E+16,2120
Gaylene,5.91E+16,2285
Nerta,4.88E+16,3681
Lulita,6.59E+16,8097
Hildegaard,4.11E+16,5139
Lynde,4.47E+16,2206
Elora,6.66E+16,4214
Mariann,6.07E+16,5251
Annecorinne,5.01E+16,5186
Raina,6.27E+16,2077
Daphne,5.63E+16,9188
Anica,4.91E+16,3011
Cathie,5.38E+16,9850
Ingrid,6.46E+16,1877
Emmey,6.27E+16,7839
Allyce,6.24E+16,1974
Jenda,5.06E+16,8559
Brietta,5.08E+16,7897
Andree,4.62E+16,6447
Jessy,4.75E+16,6885
Hildegaard,6.26E+16,7013
Letizia,5.03E+16,5579
Beatriz,4.82E+16,6373
Jobi,4.97E+16,8972
Pierette,4.25E+16,7718
Lenna,5.34E+16,1510
Mallory,6.84E+16,8227
Starla,6.11E+16,8411
Vevay,6.90E+16,5097
Glynnis,4.53E+16,9255
Trudie,6.17E+16,6427
Dulce,4.55E+16,6582
Elena,6.99E+16,6994
Lynea,6.77E+16,4420
Eolanda,4.75E+16,7601
Elvira,5.41E+16,1471
Kore,6.31E+16,9987
Angela,5.52E+16,3349
Minne,5.16E+16,7433
Feliza,6.91E+16,4693
Sue,4.21E+16,7624
Brynna,4.53E+16,4349
Sonni,4.14E+16,9711
Clementine,5.24E+16,7132
Elsie,5.56E+16,2605
Concettina,5.57E+16,7242
Mildrid,5.20E+16,9657
Calla,5.06E+16,7279
Siana,6.87E+16,5714
Millie,5.17E+16,9140
Gerianna,6.53E+16,7048
Tybie,5.67E+16,5695
Joleen,4.15E+16,8331
Sadie,5.90E+16,8731
Carmencita,6.89E+16,7162
Cacilie,6.47E+16,2170
Angelique,5.23E+16,6912
Amii,6.38E+16,7713
Pamella,4.95E+16,2703
Ardenia,6.88E+16,5079
Cristabel,4.54E+16,6825
Joy,4.38E+16,7704
Jackie,6.18E+16,1049
Chastity,4.22E+16,6766
Eadie,5.58E+16,7766
Romona,6.11E+16,7705
Tabbatha,6.14E+16,1467
Tori,4.67E+16,6158
Harrietta,6.13E+16,1861
Dorice,6.11E+16,7159
Amara,6.96E+16,2775
Yvonne,6.24E+16,2990
Shel,5.87E+16,2766
Antonietta,6.90E+16,8719
Marcy,5.63E+16,2632
Bobbi,5.54E+16,3500
Mary,6.93E+16,5309
Arlina,6.08E+16,2889
Brena,6.34E+16,1430
Paule,6.00E+16,8097
Emmey,4.15E+16,7906
Ekaterina,4.67E+16,2775
Caritta,5.19E+16,8980
Dorene,6.52E+16,7869
Brena,6.14E+16,5350
Marita,6.97E+16,3649
Nikki,5.15E+16,9193
Kirbee,5.09E+16,1770
Kayla,5.58E+16,1123
Elfreda,6.09E+16,4703
Hope,4.10E+16,8996
Lanae,6.04E+16,2519
Hildegaard,4.91E+16,3893
Brandise,5.34E+16,7882
Jenilee,6.82E+16,8146
Bill,4.36E+16,8807
Jolyn,5.85E+16,5444
Nonnah,6.44E+16,7328
Pearline,6.74E+16,3178
Brianna,6.73E+16,1274
Millie,5.28E+16,9416
Annora,5.83E+16,8926
Cathyleen,6.98E+16,6856
Ira,5.95E+16,5100
Elora,6.55E+16,8885
Lucille,5.06E+16,5096
Zondra,6.35E+16,5204
Agathe,5.59E+16,6692
Melisent,4.49E+16,3589
Kalina,6.39E+16,8680
Robbi,6.09E+16,2634
Angela,5.04E+16,3091
Dawn,5.09E+16,6173
Nananne,5.47E+16,7167
Karlee,5.02E+16,1761
Rani,5.00E+16,2290
Arabel,6.41E+16,5900
Phylis,6.25E+16,8423
Correy,4.58E+16,9952
Jasmina,4.05E+16,6545
Selia,6.91E+16,2148
Sandie,5.78E+16,1382
Talya,4.07E+16,3457
Stacey,4.72E+16,4507
Wendi,6.32E+16,3090
Annora,4.18E+16,1706
Lolita,5.21E+16,7421
Stephanie,6.48E+16,8903
Lily,4.69E+16,6710
Cathie,4.68E+16,3427
Veda,5.31E+16,4106
Margette,6.25E+16,6604
Madalyn,6.16E+16,7418
Jean,6.68E+16,3898
Rosaline,6.55E+16,9334
Corly,6.63E+16,5810
Ebonee,6.61E+16,4672
Vanessa,4.88E+16,1567
Arlina,5.64E+16,2933
Phylis,6.02E+16,1688
Jan,6.14E+16,5289
Gretal,4.93E+16,7738
Sean,4.30E+16,8514
Cristine,6.06E+16,5509
Lory,5.21E+16,7406
Britte,4.97E+16,9839
Dorothy,5.42E+16,4777
Anestassia,5.99E+16,4611
Aubrie,6.24E+16,9382
Valeda,4.96E+16,8372
Paule,4.45E+16,2004
Etta,5.00E+16,9566
Ginnie,5.69E+16,3054
Dode,4.44E+16,8977
Mamie,5.73E+16,7439
Briney,5.76E+16,5973
Jean,4.24E+16,8854
Leona,6.64E+16,2537
Jasmina,4.62E+16,4416
Tiffie,5.62E+16,2073
Vivia,4.82E+16,1733
Chloris,5.45E+16,5168
Maud,4.95E+16,5395
Cathie,5.30E+16,4006
Cassondra,5.29E+16,6747
Roz,5.57E+16,8447
Wendi,4.12E+16,5426
Edee,4.74E+16,1022
Sherrie,4.60E+16,6345
Regina,5.71E+16,8426
Zsa Zsa,6.35E+16,2335
Steffane,5.87E+16,2503
Dominga,4.28E+16,8407
Gavrielle,4.50E+16,9988
Clementine,6.15E+16,8234
Wanda,6.64E+16,1499
Tersina,4.18E+16,7600
Correy,6.74E+16,5155
Angelique,5.49E+16,6506
Magdalena,5.22E+16,2815
Brana,5.70E+16,5852
Kellen,5.74E+16,2222
Althea,4.67E+16,2620
Regina,5.33E+16,7090
Liana,6.22E+16,8385
Minda,5.18E+16,1405
Jasmina,5.42E+16,3646
Dolli,5.96E+16,5195
Elbertina,4.69E+16,6431
Belva,4.33E+16,4236
Lusa,6.56E+16,5505
Aili,4.32E+16,5004
Lyssa,4.33E+16,7492
Nariko,6.82E+16,9928
Modestia,4.01E+16,9179
Donetta,4.56E+16,6831
Adriana,4.45E+16,8058
Lelah,4.37E+16,5701
Adriana,4.55E+16,4650
Liana,4.75E+16,4567
Sheelagh,6.95E+16,2400
Barbi,5.71E+16,4821
Lanae,4.30E+16,8318
Vere,5.53E+16,2479
Ida,6.41E+16,5146
Willetta,4.66E+16,6954
Mahalia,5.23E+16,1425
Roslyn,6.83E+16,8321
Ofilia,5.94E+16,7171
Wendi,5.23E+16,6190
Regina,5.33E+16,8817
Frieda,4.43E+16,2200
Harmonia,5.94E+16,2395
Madeleine,6.64E+16,2585
Ardys,6.88E+16,6177
Lucille,4.52E+16,4885
Eadie,6.76E+16,7738
Gavrielle,6.24E+16,9089
Maridel,5.31E+16,6717
Laurene,5.89E+16,6235
Andree,5.83E+16,9554
Jorry,6.86E+16,6880
Concettina,6.93E+16,9888
Mallory,6.47E+16,7218
Lita,5.93E+16,2384
Lilith,4.60E+16,7619
Minne,4.75E+16,9040
Claudina,5.12E+16,6068
Etta,5.00E+16,1045
Barbara,5.95E+16,3851
Gretal,4.83E+16,1543
Dale,7.00E+16,7795
Noelle,5.31E+16,8133
Carilyn,4.71E+16,7968
Raina,5.22E+16,9493
Trixi,4.53E+16,7139
Emmey,4.62E+16,1826
Alleen,5.50E+16,5092
Penelopa,5.30E+16,2570
Sheelagh,4.48E+16,5100
Florencia,6.11E+16,9336
Adore,5.76E+16,8463
Millie,5.07E+16,5937
Larine,6.50E+16,2292
Brandise,5.01E+16,6949
Riannon,5.68E+16,3948
Gertrud,4.75E+16,6338
Rochette,4.19E+16,5334
Estell,5.77E+16,6679
Gratia,6.90E+16,1253
Edyth,6.22E+16,7972
Robinia,4.26E+16,9512
Mary,5.03E+16,6974
Annaliese,6.31E+16,6186
Cindelyn,4.18E+16,6413
Jinny,4.57E+16,4815
Collen,4.94E+16,2810
Ana,4.09E+16,9813
Orsola,4.81E+16,8307
Bibby,4.70E+16,9716
Hope,6.86E+16,3080
Deirdre,5.55E+16,8466
Lynea,6.62E+16,9185
Gretal,5.91E+16,5341
Susette,5.06E+16,8601
Kaja,4.17E+16,2740
Priscilla,6.88E+16,6142
Nerta,5.06E+16,8216
Kenna,6.00E+16,8954
Mellicent,6.85E+16,8206
Courtnay,4.41E+16,3295
Lory,4.45E+16,1159
Kristan,6.01E+16,7355
Dolli,4.59E+16,5051
Rani,4.72E+16,1168
Johna,5.61E+16,5283
Gwyneth,6.92E+16,4638
Reeba,5.80E+16,1685
Ericka,5.15E+16,2033
Marinna,4.21E+16,8291
Georgina,6.39E+16,3182
Melanie,4.49E+16,6673
Beth,6.06E+16,7578
Susan,5.10E+16,9786
Alyssa,6.67E+16,8251
Frank,5.81E+16,1398
Lorenza,5.49E+16,7471
Karena,5.70E+16,9482
Grier,4.92E+16,5955
Ardenia,5.35E+16,4792
Alexine,4.28E+16,9741
Constance,6.50E+16,4343
Linzy,6.00E+16,5669
Jolyn,6.96E+16,6336
Gusty,5.54E+16,8684
Aimil,6.64E+16,7631
Max,6.98E+16,2924
Alameda,4.22E+16,6590
Aeriela,6.72E+16,8750
Starla,6.12E+16,3086
Tonia,6.39E+16,2994
Bobinette,5.94E+16,5625
Anallese,4.43E+16,9404
Rayna,4.73E+16,6786
Ursulina,6.32E+16,7676
Merry,4.17E+16,2074
Justinn,4.99E+16,3044
Georgetta,6.48E+16,9782
Sue,4.40E+16,4576
Tami,5.12E+16,2285
Tersina,6.45E+16,6095
Susan,4.07E+16,2535
Hermione,4.21E+16,5566
Winny,4.88E+16,7538
